#hotel#
1 am looking for a place to to stay that has cheap price range it should be in a type of hotel	okay do you have a specific area you want to stay in ?
2 i will be leaving on monday	there are 19 trains would you like me to book you one ?
3 i need to arrive in leicester by 21:15 do you have one like that ?	there s a train arriving at 21:06 would you like to book that train now ?
4 that will probably work what is the travel time for that train ?	it will be a 105 minute trip
5 okay that s all i needed to know thanks	thank you for contacting cambridge towninfo centre have a great day !

#restaurant#
1 i m looking for a place serving spanish food somewhere in town	there are two spanish restaurants both of which are in the town center la raza is rated cheap la tasca is rated moderately priced please choose one of those options
2 i don t have a preference please make a suggestion	la raza serves spanish food is located in the centre part of town and is in the cheap price range would you like more information for them ?
3 i will go to la tasca what is their phone number ?	la tasca s phone number is 01223 464630
4 thank you goodbye	thank you for choosing our system good bye

#restaurant#
1 i m looking for an expensive restaurant in the south part of town	taj tandoori is an expensive indian restaurant in the south would you like more information on them ?
2 is there anything else ?	yes chiquito restaurant bar serves mexican food in the expensive price range and is located in the south part of town
3 may i have their address and phone number ?	chiquito restaurant bar is located at 2g cambridge leisure park cherry hinton road cherry hinton its phone number is 01223400170 would you like anything else ?
4 thank you goodbye	thanks for your call goodbye !

#train#
1 i m looking for a train that leaves wednesday and arrives by 9:30	where is your departure from ?
2 oh sorry coming in from kings lynn	i have train tr4638 from kings lynn to cambridge departing at 8:11 and arriving at 8:58 would that work for you ?
3 may i make a booking for six people ?	i have successfully booked your tickets 58.8 gbp is payable at the station the reference number is wgs360aq
4 great thank you	have a great day !

#restaurant#
1 please give me a moderately priced restaurant serving brazilian food	i m sorry but there are no moderately priced brazilian restaurants
2 could you recommend an indian restaurant in the same price range ?	sure there are 4 indian restaurants in the moderate price range do you prefer a certain part of town ?
3 no i don t care	how about curry prince which is in the east part of town and serves indian food ?
4 that sounds good what is the address and phone number ?	the phone number for the curry prince is 01223 566388 and they are located at 451 newmarket road fen ditton
5 is there any other indian restaurants in the same price range ?	meghna serves moderately priced indian food in the west part of town
6 thank you for all your help and have a nice evening	no problem you enjoy your meal !

#restaurant#
1 i m looking for something cheap in the south part of town	there are two restaurants serving cheap food in the south part of town do you have a preference of portuguese or chinese food ?
2 either is fine can you provide the address and phone number ?	nandos is located at cambridge leisure park clifton way their phone number is 01223 327908 can i help you with anything else ?
3 thank you good bye	thank you goodbye

#train#
1 i am looking for a train that departs from cambridge after 14:00	there are hundreds of those ! what day are you traveling and what s your destination station ?
2 i need to leave from kings cross on a saturday please	sure are you leaving or going to london kings cross ?
3 i am going to london	okay i d recommended tr6203 leaving at 15:00 and arriving at 15:51 total duration 51 minutes the price is 18.88 pounds would that work for you ?
4 yes thank you very much that s all i needed !	you re very welcome enjoy your trip goodbye !

#attraction#
1 i want to go visit a college in the east part of town please	i was unable to find any colleges in the east part of town
2 okay what about an attraction that is in the type of entertainment ?	yes i recommend the funky fun house with a name like that how can you go wrong ?
3 sounds awesome ! is there an entrance fee ?	unfortunately i don t have any information about the entrance fee is there any other information you need to know ?
4 sure just the address and phone number will be fine	alright here you are the address is 8 mercers row mercers row industrial estate and the phone number is 01223304705 can i find any other information for you ?
5 no that is all i need thanks and bye	thank you have a nice day goodbye

#restaurant#
1 hello i am looking for a moderately priced restaurant that serves traditional food	there are no restaurants matching your request would you like a different one ?
2 please find moderately price restaurants that serve spanish type of food	the only restaurant fitting such criteria is la tasca
3 what is the address phone number and postcode ?	the address is 14 - 16 bridge street the postcode is cb21uf and the phone number is 01223 464630
4 thank you goodbye	you are welcome good bye

#restaurant#
1 hi i m trying to find a good restaurant in the south part of town	there are several good restaurants in the south part of town do you have a preference for the type of food or price range ?
2 yes i d like a restaurant that serves portuguese food	nandos is the only restaurant i can find in the south that serves portuguese
3 nandos sounds great thank you	thank you good bye
4 goodbye	goodbye

#train#
1 hello i need a train leaving from london kings cross on thursday what s available ?	i have multiple trains leaving london kings cross thursday what time are you looking to leave by ?
2 i am looking to go to cambridge and arrive by 9:45	i have 2 trains leaving london kings cross for cambridge thursday arriving before 9:45 which would you prefer one arrives at 6:08 the other 8:08 ?
3 what s the price ?	the price per ticket is 23.60 pounds and the ride is 51 minutes long can i help you in booking a ticket ?
4 no no booking is necessary but thanks for the info thats all i needed	very good have a good day

#restaurant#
1 i could really use something to eat	i have over 100 restaurants to choose from would you mind narrowing down your search for me with perhaps a food type or price range ?
2 expensive restaurant in the centre please	any particular type of food you re hankering for ?
3 not really which is your favorite ? i ll book that for 13:00 thursday there will be 6 of us	i m sorry i have not found anything for that time yet can you choose another day or time please ? are you sure you don t have a preference for food type ?
4 let s try to book it for 12:00 then for 6 people on thursday i ll also need a reference number	which restuarant do you want to book at ?
5 i m not sure just something expensive we are celebrating	i booked you at curry queen your table will be reserved for 15 minutes reference number is c06rjunl
6 thank you for your help this is all i needed	you re welcome please come again if you need more help

#train#
1 hi there i need to book a train from cambridge to broxbourne	is there a day you need to leave ? do you have a time you need to leave or arrive ?
2 i m sorry i actually need to travel from broxbourne to cambridge and yes i actually do need to leave after 13:00 on tuesday	all right the tr8199 train leaves at 13:32 on tuesday would you like me to purchase tickets for you ?
3 yes that would be great i need 8 seats	alright i have your 8 tickets purchased for the tr8199 train your reference number is zj8kwjq9 is there anything else i can help you with ?
4 no that s all i need thanks	you re welcome have a nice day

#train#
1 i am looking for a train to cambridge	what time do you want to leave ?
2 i would like to leave after 15:15	i d love to help ! where are you departing from ?
3 leicester.also get train id travel time and price	16:09 17:54 37.80 pounds 105 minutes thats all you could need sir
4 i will need the train id also please	tr7878 leaves leicester friday at 16:09 would you like to book a seat ?
5 i don t need to book a seat i just needed the train id	the train id is tr7878 is there anything else i can assist you with ?
6 thanks a lot that is all for now	thank you for contacting us have a great day

#restaurant#
1 are there any restaurants serving middle eastern food ?	i m sorry there aren t any middle eastern restaurants is there another type of food you d like to try ?
2 can you try the search again looking for portugeuese food instead ?	sure ! i actually have two restaurants listed in both the southern and center points of town that serve portuguese food are you interested in one of these ?
3 i would like the one that is in the centre of town can you book me a table there for thursday at 11:30 ? there will be 6 of us	i m sorry but the restaurant isn t available for that time is there another time or day you d like to try ?
4 can you try 10:30 instead ?	you re all set i have book a table for 6 at 10:30 reference # 2801gmop can i help with anything else ?
5 no that s all i need thank you !	you re welcome enjoy your day

#hotel#
1 i am looking for a hotel called alpha-milton guest house	the alpha-milton guest house is in the north part of town at 63 milton road
2 book it for 2 people and 4 nights starting from tuesday	i have successfuly booked the hotel for you your reference number is 1xpv9omk is there anything else i may help you with ?
3 no thank you !	you are welcome have a good visit thanks for using the towninfo centre goodbye

#restaurant#
1 i m looking for a good restaurant anywhere in town serving french food could you please give me their phone numbers ?	there is a very good french restaurant in the centre of town their phone number is 01223 311053
2 thank you goodbye	you re welcome good bye

#hotel#
1 can you help me find a place to stay ? it should be cheap	there are 10 cheap places to stay do you have any other preferences or would you like my recommendation ?
2 i would like a recommendation for a cozy bed and breakfast	may i please have the specific area and price range ? so that i may narrow down the search
3 a cheap one i don t have a lot of money one with free wifi for 8 and 5 nights starting friday please	i have no cheap bed and breakfast places shall i try another type or price ?
4 try another type	i have 9 guesthouses in the cheap price range with wifi what part of town would you prefer ?
5 i would like to stay on the east side	the allenbell seems nice it has four starts does that work ?
6 that will be fine can you book the allenbell for my stay ?	i have booked the allenbell for your upcoming stay is there anything else i can do for you ?
7 i ll need that reference number please	i m sorry the booking was unsuccessful would you like me to try another guesthouse in the same price range ?
8 wow i m certainly glad i asked for the reference number ! yes please do try another in the same price range	i m sorry for the this i successfully booked for you accomodation at autumn house your reservation number is 9za0n2fw
9 awesome thank you for your assistance bye !	i m glad i could help have a great day !

#restaurant#
1 are you able to help me find an expensive british restaurant in cambridge please ?	what area would you like the restaurant to be located in ?
2 i don t really have a preference can you recommend a restaurant ? as long as it serves expensive british food i ll be happy	i would recommend fitzbillies restaurant in the centre of town would you like me to reserve a table for you ?
3 yes please reserve a table for 6 people at 12:45 on thursday	ok i have your reservation booked your reference number is 0sajlxk8 is there anything else i can do for you today ?
4 no that s all for today goodbye !	thanks for contacting the cambridge towninfo centre and have a great day !

#restaurant#
1 i am looking for an expensive place to eat in the centre of town	i have 33 restaurants that meet your requests can you tell me what kind of food you are looking for ?
2 the type of food doesn t matter i just need a table for 3 for friday night at 19:00	would you like me to try and make a reservation for the cambridge chop house ?
3 yes and lets book for next weekend,instead,thank you	there is no availability at that time would you like to try another time or restaurant ?
4 can you try to find another restaurant in the same area and pricerange ?	how about fitzbillies restaurant ? it s also an expensive british restaurant in the centre of the city
5 yes try that please	alright i have your table booked at fitzbillies restaurant the table will be reserved for 15 minutes your reference number is: bcvphb3u anything else today ?
6 no thanks that is everything	no problem enjoy your meal on friday good bye

#restaurant#
1 i would like a cheap restaurant that serves portuguese food	i found one in the south part of town and one in the centre
2 can i have the address of the location in the centre of town ?	the address to nandos is 33-34 saint andrews street it servers portuguese food and is in the centre of town.is there anythig else i can help you with ?
3 no thank you good bye	thank you for using our system good bye

#train#
1 hi ! i need a train to london liverpool street i need an early one arriving there by 8:30	i have 14 trains that will arrive before that time is there a particular day you d like ?
2 i would like to leave on wednesday	i have no trains leaving at that time on wednesday could you pick a different time or date ?
3 you have no trains departing cambridge to london liverpool street on wednesday that will arrive by 8:30 ?	oh wait i have found you one that departs at 5:59 and arrives in london at 7:27 would that do ? everything else is later
4 yes that is fine how long is the journey and how much is the ticket by the way ?	it will be 88 minutes and the price is 16.60 pounds shall i book a ticket ?
5 yes book me a ticket please	no problem your ticket is booked the reference number is 69urtu8a
6 thank you that s all i needed today	great ! have a wonderful time ! goodbye !

#restaurant#
1 i am looking for a restaurant in the west side of town	cambridge lodge restaurant is a nice restaurant in the west part of town
2 how about a moderately priced russian restaurant ? i don t care what part of town it s in	i am sorry there is no moderately priced russian restaurant would you like me to check for a restaurant serving a different type of food ?
3 how about chinese food ?	i m sorry there are no chinese restaurants listed in the west part of town in the moderate price range would you like to try something else ?
4 i would like a moderately priced chinese restaurant any where in town	jinling noodle bar shanghai family restaurant and lan hong house are in the centre golden wok is in the north
5 what is the phone number ?	the phone number is 01223 566188
6 which part of town it is in ?	it is located in the centre part of town
7 thank you goodbye	thank you and good bye

#train#
1 i am looking for a train i need to leave cambridge and i would like to arrive by 09:45	could you tell me your intended destination please ?
2 i need to get to the stansted airport on thursday	i have four different trains that would get you to stansted airport by 9:45 on thursday what time would you like to leave ?
3 it doesn t matter what time i leave just so i arrive by 09:45	how about tr7966 ? it leaves at 05:40 ?
4 sure can i just get the travel time and departure time please	train tr2547 arrives at stansted airport thursday at 8:08 travel time is 28 minutes and you would leave at 7:40 can i book it for you ?
5 no that won t be necessary thank you for the information	you re welcome please let us know if there is anything else we can help with

#train#
1 i need a train that leaves on sunday from london liverpool street	my earliest train is leaving at 5:39 am and arriving at 7:07 am is that acceptable ?
2 that should work ! thank you goodbye	happy to help please let us know if you need anything in the future

#restaurant#
1 i m looking for a particular restaurant its name is called panahar	panahar is an indian restaurant in the centre of town it is in the expensive price range would you like to book a table there ?
2 can you book a table for 6 people at 11:00 on sunday ?	got it - the table will be reserved for 15 minutes and the reference number is : vx589a4m can i help with anything else ?
3 no that s it for me today thanks for your help !	you re very welcome ! have a great time !

#hotel#
1 i m looking for an expensive 2 star hotel	i have the express by holiday inn cambridge with internet and parking would you like me to book that for you ?
2 is it located in the east ?	yes that is located in the east
3 that s what i want please book it for thursday for 3 people staying 2 nights	i m sorry i was unable to book the hotel for you would you like to look for a different place ?
4 yes i would how about a different hotel in the same price range ?	i"m sorry but in that price range and star rating there is only the holiday express could we try another star rating ?
5 yes the star does not matter just try the same price range please	there are no other hotels located in the east is there another area you would prefer ?
6 just any hotel in the same price range please	i can try the lensfield hotel in the south the university arms hotel in the centre the marriot in the west or the gonville hotel in the centre
7 how about trying the gonville hotel ?	yes i was able to book the gonville hotel starting on thursday for 2 nights for 3 people your reference number is 5vna5fpp would that work for you ?
8 yes thanks that s all i need have a nice day	so glad to help ! have a great day good-bye !

#attraction#
1 i m looking for a park in the centre of town to visit	cambridge university botanic gardens is a wonderful park located on bateman street entrance fee is 4 pounds is there anything else i can help you with ?
2 that sounds great can i get its address and phone number ?	the park is located at bateman street and the phone number is 01223336265 can i help you with anything else ?
3 no that is all thanks !	you are welcome bye

#hotel#
1 i am looking for information about a hotel called the autumn house	ok the autumn house is a guesthouse in the east would you like me to book a room ?
2 yes please i would like a room for 6 people for 2 nights we ll arrive on saturday	you are booked ! reference number is : as63wlae
3 thank you so much !	you are welcome do you need anything further ?
4 thank you that is all for now	you are welcome please let us know if you need anything else

#restaurant#
1 can i have a moderately priced restaurant in the west ?	i found several would you care for a specific type of food ?
2 i do not care	there are three options which match your request how about meghna which serves indian food ?
3 yes it will do can i have the phone number please ?	meghna s phone number is 01223 727410
4 thank you good bye	you re welcome good bye

#hotel#
1 hey ! i m coming into town and i need a guesthouse style of lodging on the south of town	i have 3 for you to choose from two of them are moderately priced and one is cheap all offer free wifi and parking do you have a preference on price ?
2 not at this time i ll talk it over with my wife can you just give me the name of the moderate one ?	there are two moderately-priced guesthouses to choose from one is the aylesbray lodge and the other is the bridge
3 okay how many stars do they have ?	aylesbray lodge has 4 stars and the bridge guest house has 3
4 that sounds good thank you	would you like me to book either of them ?
5 no we re going to talk it over and reserve at a later date thanks for your help though	ok the bridge house is only 3 stars and the aylesbray is 4 if that makes a difference to your wife can i help with anything else ?
6 no that s all	have a nice day goodbye

#restaurant#
1 i am looking for a moderately priced restaurant in the west part of town	meghna is an indian restaurant it is in the moderate price range and it is in the west part of town would you like the phone number ?
2 yes and the address and postcode please	the phone number for meghna is 01223 727410 and they are located at 205 victoria road chesterton the postcode is c.b 4 3 lf
3 perfect thanks for the information goodbye	thank you for choosing our system good bye

#restaurant#
1 i am looking for a particular restaurant its name is called royal standard	royal standard is located at 290 mill road city centre would you like to know more about the restaurant ?
2 i d like to book for 1 person at 1145 on thursday please	sorry looks like there s no availability want to try another day or time slot ?
3 what about we try booking for friday ?	booking was successful the table will be reserved for 15 minutes reference number is : pj7x1nhs
4 ok thank you that is all i needed	thank you for using our services

#restaurant#
1 i am looking for an expensive restaurant that is in the east part of town	grafton hotel restaurant is an expensive restaurant in the east part of town serving british food would you like their location ?
2 address and phone number please	grafton hotel 619 newmarket road fen ditton the phone number is 01223 241387
3 ok thank you and good bye	you re welcome goodbye
4 goodbye	enjoy your meal

#train#
1 i need to book a train i need it to leave on sunday after 21:30 can you book this for me ?	where will you be departing from ? and where is your destination ?
2 i d like to go from norwich to cambridge please	there are 2 trains leaving on sunday one leaves at 22:16 and arrives at 23:35 and the other leaves at 23:16 and arrives at 24:35 do either of these work ?
3 yes go with the 22:16 book it for 7 people please	booking was successful the fee is 98.56 gbp and the reference number is minorhoq
4 great that s all i needed today thank you !	you re welcome it was a pleasure to assist you have a good day

#restaurant#
1 i am looking for a cheap restaurant in the east part of town	the missing sock is a cheap international restaurant in the east side would you like the address or phone number ?
2 yes please could you tell me both the address and phone number ?	they are at finders corner newmarket road and their number is 01223 812660
3 thank you good bye	thank you and goodbye !

#restaurant#
1 i would really like to find a basque restaurant on the west side does that exist ?	i m sorry there are no restaurants serving basque food in the west part of town would you like a different type of food ?
2 how about italian food	la margherita is an italian restaurant in the west part of town would you like their location ?
3 no what is the phone number ?	their phone number is 01223 315232
4 thank you	you re welcome is there anything else ?
5 no thank you !	thank you

#restaurant#
1 i m looking for and expensive restaurant in the east part of town ask for address phone number and type of food	grafton hotel restaurant is an expensive british restaurant in the east part of town their address is grafton hotel 619 newmarket road fen ditton and their phone number is 01223 241387
2 thank you goodbye	you are welcome

#train#
1 i d like to find a train to peterborough	there are 266 trains going to peterborough can you give me a departure day and time so that i can narrow down your choices ?
2 i am looking to go from cambridge and go on friday arriving by 14:30	okay how about the tr5901 leaving at 13:34 and arriving at 14:24 with a duration of 50 minutes ? the cost is 16.50 pounds would that work for you ?
3 that would be perfect !	great how many tickets would you like to purchase ?
4 7 tickets please can i also have the reference number for the booking ?	your tickets are all booked reference number r5p65tw5
5 thank you so much that is all i will need today	thank you for contacting cambridge towninfo centre have a wonderful day !

#restaurant#
1 i am looking for a resteraunt that serves japanese food any price range is fine what do you have available ?	i found wagamama in the centre part of town
2 what is their address phone number and postcode ?	wagamama is located at 36 saint andrews street its phone number is 1223 462354 and the postcode is cb23ar is there anything i can help you with ?
3 thank you	you re welcome good bye
4 thank you good bye	thank you goodbye !

#train#
1 i need to book a train from stansted airport to cambridge can you help me ?	yes what day will you be traveling ?
2 monday after 11:15	there are 13 trains that match shall i reserve any tickets for you ?
3 can you reserve 6 tickets on the next train after 11:15 ?	i reserved you 6 seats on the tr5754 it leaves at 11:24 the total fee of 60.59 gbp is payable at the station your reference number is : 1ibjmmm8
4 great sounds perfect ! thank you so much for all your help	no problem have a great day and trip goodbye

#train#
1 i am looking for a train the train should go to ely and should depart from cambridge	of course what day would you like to travel ?
2 i would like to leave after 09:00 on sunday	there are many departure times available did you have a specific time in mind ?
3 i just need to leave after 9:00 can you book for 7 people ?	you are all booked for 7 people on tr1159 leaving at 9:50 and arriving by 10:07 reference #433n59v4 fee is 24.64 payable at the station anything else ?
4 that s all for today thanks for your help !	your welcome please let me know if you need anything else

#train#
1 i am looking to leave for bishops stortford after 15:15 by train	certainly where are you departing from ?
2 i ll be leaving from cambridge	i have several trains when would you like to arrive by ?
3 the arrival time does not matter but it should leave on sunday after 15:15	booking was successful the total fee is 8.08 gbp payable at the station reference number is : v6e0h0gj is there anything else i can help with ?
4 were you able to book it for 4 people ?	i was able to book 4 tickets the total fee will be 32.32 pounds payable at the station the reference number is bpuj9isp can i help you with anything else ?
5 okay no that is all today	thank you for using our system !

#restaurant#
1 i m looking for a restaurant that serves kosher food in the west side	i m sorry we don t have any kosher restaurants on the west side would you like to try a different cuisine type ?
2 i was really hoping for kosher	unfortunately there are no kosher restaurants anywhere in the city can i help you find something else ?
3 how about an expensive indian restaurant ? i know there are many of those !	we have 5 in the west side cocum is very popular would you like to try there ?
4 sure what s cocum s address phone number and postcode ?	here is the information you ve requested for cocum: 71 castle street city centre 01223366668 cb30ah
5 great thank you ! that is all i need today	you re quite welcome thank you and goodbye !

#restaurant#
1 yes i m looking for a moderately priced restaurant in the centre	there are quite a few moderately priced restaurants in the centre of town do you have a food type preference ?
2 no maybe you could book me at your favorite for saturday ? there will be 8 of us at 17:30	well my personal favorite is copper kettle i ve booked you a table for 8 on saturday at 17:30 your reference number is lsqyzi7o
3 great thanks so much !	you re welcome do you need anymore assistance today ?
4 no that was all i needed thanks for the help have a great day	thank you enjoy your visit goodbye !

#restaurant#
1 i am looking for an expensive restaurant that serves persian food	there are no persian restaurants listed is there something else i can search for ?
2 how about a restaurant that serves european food ?	there are 4 restaurants that meet those specification do you have a preference of the area of town it is located at ?
3 the area doesn t matter	okay i suggest the cambridge lodge restaurant they serve great european food and are located in the west part of town would you like their phone number ?
4 yes please and the address as well	their address is hotel 139 huntingdon road city centre and their phone number is 01223 355166
5 thank you goodbye	goodbye

#hotel#
1 i am looking got a hotel near the centre and i need to it have free wifi	i have 5 hotels that fit that criteria are you looking for a particular price range ?
2 expensive a guest house please	i have no matches that fit that criteria would you like me to look up something else ?
3 how about one that is a hotel ?	yes i have two results gonville hotel has 3 stars and university arms has 4 stars would one of those work for you ?
4 yes any one of them will do i need to book for 6 people for 2 nights starting sunday please	the gonville hotel is booked however the good news is you are booked into university arms hotel the reference number is bq60jngd is there anything else ?
5 uh no that s fine thanks for all of your help	your welcome have a good day !

#restaurant#
1 can i please have a cheap restaurant in the west ?	la margherita is an italian restaurant it is located at 15 magdalene street city centre phone number is 01223 315232
2 thank you very much bye	thank you goodbye

#hotel#
1 i am looking for lodging in the moderate price range with free parking	i have located 33 moderate priced places with free parking do you have any other preferences so i can narrow things down for you ?
2 which ones have free parking and wifi ?	14 of them do would you like me to book you a room at the bridge guest house or any of the others ?
3 yes book whatever is available	how many people are in your party ?
4 there will be 7 people	may i have your date of arrival and how many nights you would like to stay please ?
5 we are arriving on tuesday and want to stay 2 nights	the bridge guest house book was unsuccessful would you like me to try the acorn guest house ?
6 yes i have heard great things about that guest house	your booking is complete your reference number is 33zfxq8p is there anything else i can help you with today ?
7 no that s all i needed today thank you !	thank you for using our service today

#restaurant#
1 i m looking for a place that has chinese food	there are 17 chinese restaurants do you prefer any price range or any area in town ?
2 yes i m looking for the address of one in the east part of town	yu garden is a great but expensive chinese restaurant they are located at 529 newmarket road fen ditton is there anything else i can do for you ?
3 thank you goodbye	goodbye

#train#
1 hello there i am trying to locate a train for monday	sure where will you be going ?
2 i am going to cambridge	all right and where would you like to depart from ?
3 i ll will be leaving from london liverpool street	i ve got 10 trains that are on that route do you have a preferred departure or arrival time ?
4 i need on that will leave london after 21:00	i have two trains that will leave after 21:00 one leaves at 21:39 and one leaves at 23:39 which would you prefer ?
5 what time does the one that leaves at 21:39 arrive in cambridge ? also what is the train id ?	the train id is tr5906 and it arrives by 23:07 in cambridge would you like me to book that one for you ?
6 no i don t need to book it right now thanks for the information	you re very welcome is there anything else i can help you with today ?
7 nope thanks though goodbye	let me know if you do need any more help good bye

#restaurant#
1 are there any australian food places in the south part of town ?	i was not able to find any australian restaurants in the south part of town
2 are you sure ? i am really looking for an expensive australian place to dine in the south	yes there are no expensive australian restaurants in the south part of town would you like to look in a different area ?
3 no lets keep the same area but see if there might be an indian restaurant instead	how about taj tandoori ? it is an expensive indian restaurant in the south side
4 okay i want to book a table for 5 people at 16:30 on sunday	i was not able to book you a table for this time would you like to try a different day or time ?
5 can you see if a table is available at 15:30 ?	i was able to book a table of 5 for 15:30 at taj tandoori on sunday your reference number is hjzcph80 your table will be reserved for 15 minutes
6 great thank you for your help today	it was my pleasure was there anything else i could assist you with ?
7 no that s it for today goodbye	thank you for calling in enjoy !

#restaurant#
1 i would like an expensive restaurant in the south part of town	there are mexican chinese italian and indian restaurants in the area are there any food type in particular you would like ?
2 i don t care	chiquito restaurant bar is a mexican restaurant located in the south part of town and is in the expensive price range
3 what is the address and phone number ?	chiquito restaurant bar is located at 2g cambridge leisure park cherry hinton road cherry hinton and their phone number is 01223 400170
4 thank you good bye	thank you good bye

#restaurant#
1 a cheap restaurant in the south part of town	we have two restaurants that meet your criteria are you more interested in chinese of portuguese food ?
2 chinese what is the number ?	the lucky star is a chinese restaurant in the south and is in the cheap price range their phone number is 01223 244277
3 what is their address ?	cambridge leisure park clifton way cherry hinton
4 what is the postcode please ?	their postcode is c.b 2 1 uj
5 thank you very much	thank you goodbye

#attraction#
1 could you help me find a museum to visit ?	we have 23 museums in cambridge do you have a particular part of the city you d like to go ?
2 i don t have a preference can you recommend me one ?	sure i really enjoy castle galleries it s conveniently located in the town centre and has free admission
3 that sounds good what is the phone number there ?	the number there is 01223307402 anything else ?
4 awesome thanks no that s all i need	you re welcome enjoy your visit to castle galleries !

#restaurant#
1 i would like to find a restaurant in the centre of town that serves irish food	i m sorry but there are no restaurants matching your criteria would you like a different style of food ?
2 how about french food ?	there is cote an expensive french restaurnt in the centre of town
3 okay may i have the phone number and address please ?	sure cote is located at bridge street city centre its phone number is 01223311053 is there anything else i can help you with ?
4 thank you	okay thank you
5 thank you goodbye	thank you good bye

#hotel#
1 hi i m looking for a 1 star place to stay with free wifi	i m sorry there are no 1 star hotels with internet would you like me to search on 2 stars we have a few hotels available
2 alright i wanted a 1 star but i guess i can listen to the 2 star options	i have 2 on the north side that are in the moderate price range and 1 on the east side in the expensive range would you like to book one
3 hmm what do you what about 4 star hotels ?	there are 5 guesthouses with 4 star ratings in cambridge with moderate to cheap price ranges would you like more information ?
4 well i d like to book one i don t think it matters which one	what dates would you like to book the room for ?
5 i need it for two nights starting on saturday	okay how many people will be in your party ?
6 it would be for 7 people	i have booked you at the a and b guest house at 124 tenison road the reference number is 0j08kugq can i help you with anything else ?
7 no that is all thank you bye	you are welcome goodbye

#hotel#
1 i am looking for a hotel in the expensive price range	there are 5 expensive hotels available did you have a preference as to area of the hotel ?
2 no it doesn t matter i would like a 4 star hotel with free parking though	there are two one in the west and one the centre of town
3 could you reserve the one in the centre of town for 3 nights starting monday ? there will be 3 of us	unfortunately i wasn t able to book you for the day and time you wanted would another day or time be alright ?
4 okay could you try the other one please ?	i couldn t book that one either would you like to change your criteria ?
5 i would actually like to book it for 8 people not 3	sure no problem so the hotel is huntingdon marriott hotel and your reference number for the booking is 34baq2wk is there anything else i can help ?
6 that s great i m all set thank you !	you re welcome glad to help ! bye bye !

#hotel#
1 i am looking for a place to stay that is a guesthouse located in the center of town	alexander bed and breakfast is a 4-star hotel located in the center of town would you like to book it ?
2 the hotel should have a star of 0 and should include free parking	how about el shaddai it s a gueshouse and located in the centre they have free internet and parking
3 yes four people for four nights starting sunday please	that booking was unsuccessful unfortunately want to give another day a try ?
4 can you try another hotel in the same price range ?	ive located a guesthouse that meets your criteria expect that it is on the north side city centre north b and b would you like me to try and book that ?
5 yes please do try that	i have made a reservation for you at city centre north b and b for 4 nights for 4 people starting on sunday your reference number is t1x3a0do
6 thank you can you give me the address and the phone number ?	sure it is located at 328a histon road post code cb43ht the phone number is 01223312843 can i be of further help ?
7 no i think that is all i need thanks for your help !	wonderful ! thank you for using the cambridge towninfo centre have a great day !

#restaurant#
1 can you recommend me a moderate priced restaurant in the north part of town ?	i found two restaurants in the moderate price range in the north part of town would you prefer chinese or indian food ?
2 can i have the address of the chinese restaurant ?	the golden wok is a chinese restaurant in the north part of town the address is 191 histon road chesterton
3 ok thank you good bye	goodbye

#hotel#
1 hey i need a place to stay with free wifi and free parking	i have several options to offer you is there an area of town or price range you d like ?
2 thanks ! i really don t care about the area i need stay in a guesthouse that has free wifi and parking	in order to try to narrow down your options do you prefer a cheaper place or something moderately priced ?
3 i don t mind about the price but i want something with 4 stars	how about the archway house ? it is moderately priced in the north
4 that sounds nice can you get it for four nights starting thursday ?	i will be happy to book it for you ! how many people will be staying ?
5 four people thanks	i ve book the hotel for you for 4 people on thursday the reference number is qmozpfhq
6 thanks so much that is all i need bye	you re welcome if you need anything else please let us know

#train#
1 hello i need a train to come in at 8 am	where would you like the train to take you ?
2 i need to leave from cambridge and get to kings lynn by 8:00 on saturday	the tr2973 leaves from cambridge on saturday at 07:11 and arrives at kings lynn at 07:58 if you want one that leaves more time there is one an hour earlier
3 that one will work can you get me 7 tickets please ?	alright i ve booked that and it was successful your reference number is d2d4vn6f and the total fee is 62.72 gbp anything else ?
4 that s all for today have a great one !	thank you you have a great day as well let me know if you need help with anything else

#restaurant#
1 i am looking for a place to dine located in the centre and in the moderate price range can you help me ?	you re in luck we have many moderately priced restaurants in the centre cuisine offerings vary from asian oriental to european what sounds good to you today ?
2 is there chinese available ?	yes there are 3 can i make a dinner reservation for you at one of them ?
3 yes please make it for sunday at 14:00 for 4 people and can i also get the reference number ?	i was able to book ian hong house reference number is e8v1xgoa
4 thanks so much !	is there anything else i can assist you with today ?
5 no thank you that will be all	great ! please contact us again if you need anything else

#restaurant#
1 i want to find a restaurant in the north part of town and serves international food	i m sorry there are no international restaurants listed in that area would you like to try something else ?
2 are there any italian restaurants in that part of town ?	yes da vinci pizzeria restaurant in the north part of town and in the cheap price range would you like more information for them ?
3 yes the address and phone number please	here is the information you have requested phone number is 01223 351707 and address is 20 milton road chesterton will that be all ?
4 thank you good bye	you re welcome goodbye

#train#
1 looking for a train going to cambridge	what day and time are you wanting to travel ?
2 i am leaving on sunday and need to arrive by 13:00	how about tr3350 that leaves at 05:17 ?
3 you can book it get me the reference number too	w8yhjksv is the reference number
4 thank you that is all i needed	thank you for using our services

#restaurant#
